gene,log2FoldChange,stat,pvalue,padj,xiao
ABC13-47488600E17.1,-0.0983481374844057,-0.541502722911923,0.588161121361356,0.727443699067527,0.949140251990981
ABCA1,-0.335010697445505,-2.33072527970051,0.0197678503061326,0.0572882005410576,0.268613715894955
ABCA10,0.256934707831863,3.20804744880334,0.00133639448297403,0.00617467885695191,0.182621903499325
ABCA2,-0.08689244948829,-1.25350304241511,0.2100226925496,0.357447097508546,0.873192610786883
ABCA3,-0.258629446104521,-3.64652944086958,2.6580603627793e-4,0.00152369725775091,0.118928840515456
ABCA5,0.177671786044949,2.25432442936401,0.0241757655688111,0.067650030652851,0.516145659028355
ABCA6,-0.416170618916491,-5.35414489388837,8.59619583898413e-8,1.10987332257538e-6,0.00114674242559708
ABCA7,-0.175378804918893,-1.04372297045679,0.2966135791017,0.457062180919741,0.808041178737082
ABCA8,-0.0244029774602253,-0.259008316010939,0.79562882414049,0.879610451784641,0.994436464314824
ABCA9,-0.347931461063111,-4.35818846441178,1.31143431649403e-5,1.0816397064098e-4,0.0200129182654519
ABCB10,0.0884945579571169,1.42427450778571,0.154367023902699,0.286791344165652,0.847601061522473
ABCB4,0.304682281626367,4.04196494367461,5.30051583393946e-5,3.7058009233741e-4,0.0498052924116302
ABCB7,0.0471082020833782,0.80943873778858,0.418262827668343,0.579336370988386,0.959769966453104
ABCB8,-0.359325050987372,-4.30426987838122,1.6753733360562e-5,1.3472225050999e-4,0.0192266516103093
ABCB9,-0.146922970760729,-0.942236244456615,0.346071701371952,0.509729870824829,0.855643612501873
ABCC1,0.285424122890896,4.44333444972635,8.85753155492883e-6,7.60514595595661e-5,0.036127770506038
